,Player,Season,Age,Position,Team,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Competition
2,Douglas Tanque,2021-22,29,FW,Pacos de Ferreira,5,1,140,1,0,0,6.50,POR Primeira Liga
3,Mario González,2021-22,26,FW,Braga,14,6,558,2,1,0,6.50,POR Primeira Liga
4,Bernardo Vital,2021-22,22,D(C),Estoril,17,15,1389,1,0,0,6.50,POR Primeira Liga
5,Rui Costa,2021-22,26,"AM(R),FW",Santa Clara,32,26,1986,5,2,0,6.50,POR Primeira Liga
6,Modibo Sagnan,2021-22,23,D(C),Tondela,27,26,2255,1,1,0,6.50,POR Primeira Liga
7,Kewin,2021-22,27,GK,Moreirense,16,16,1351,0,0,0,6.50,POR Primeira Liga
8,Allano,2021-22,27,AM(LR),Santa Clara,19,14,1098,2,4,1,6.49,POR Primeira Liga
9,Charles,2021-22,28,GK,Vizela,14,14,1260,0,0,1,6.49,POR Primeira Liga
0,Baptiste Aloe,2021-22,28,D(C),Arouca,1,1,68,0,0,0,6.49,POR Primeira Liga
1,Miguel Reisinho,2021-22,23,M(CLR),Boavista,2,0,41,0,0,0,6.49,POR Primeira Liga
2,Rafael Ramos,2021-22,28,D(R),Santa Clara,23,21,1865,0,0,1,6.49,POR Primeira Liga
3,Thibang Phete,2021-22,28,"D(C),DMC",B-SAD,26,24,1854,0,0,0,6.48,POR Primeira Liga
4,Abdul Mumin,2021-22,24,D(C),Vitoria de Guimaraes,26,26,2228,0,0,0,6.48,POR Primeira Liga
5,Wilson Manafá,2021-22,28,D(LR),Porto,6,2,262,0,0,0,6.48,POR Primeira Liga
6,Mohamed Aidara,2021-22,26,D(C),Vizela,18,14,1350,1,0,0,6.48,POR Primeira Liga
7,Toni Borevkovic,2021-22,25,D(C),Vitoria de Guimaraes,24,23,1992,0,1,1,6.48,POR Primeira Liga
8,Castro,2021-22,34,M(C),Braga,21,14,1153,0,2,0,6.48,POR Primeira Liga
9,Ibrahima Bamba,2021-22,20,"D(C),DMC",Vitoria de Guimaraes,7,3,296,0,0,0,6.48,POR Primeira Liga
0,Bruno Duarte,2021-22,26,FW,Vitoria de Guimaraes,31,8,990,7,3,2,6.47,POR Primeira Liga
1,Abel Camará,2021-22,33,"AM(R),FW",B-SAD,24,16,1553,5,1,0,6.47,POR Primeira Liga
2,Heriberto Tavares,2021-22,25,"M(CLR),FW",Famalicao,16,8,756,1,0,0,6.47,POR Primeira Liga
3,João Pedro,2021-22,29,M(C),Tondela,29,20,1918,8,2,1,6.47,POR Primeira Liga
4,Steven Vitória,2021-22,36,D(C),Moreirense,18,16,1425,2,0,0,6.47,POR Primeira Liga
5,Rodrigo Gomes,2021-22,19,M(L),Braga,12,10,744,0,0,0,6.47,POR Primeira Liga
6,Jhonder Cádiz,2021-22,27,FW,Famalicao,14,3,442,1,2,0,6.47,POR Primeira Liga
7,Marcos Paulo,2021-22,34,DMC,Vizela,25,18,1698,3,0,0,6.47,POR Primeira Liga
8,José Manuel Velázquez,2021-22,32,D(C),Arouca,4,4,360,0,0,0,6.47,POR Primeira Liga
9,Tiago Almeida,2021-22,21,"D(R),M(R)",Tondela,24,21,1854,0,3,0,6.46,POR Primeira Liga
0,Abdu Conté,2021-22,24,"D(L),M(L)",Moreirense,16,16,1379,0,0,0,6.46,POR Primeira Liga
1,Ivan Zlobin,2021-22,25,GK,Famalicao,1,1,90,0,0,0,6.46,POR Primeira Liga
2,Ivanildo Fernandes,2021-22,26,D(C),Vizela,17,16,1363,0,0,0,6.46,POR Primeira Liga
3,Rafael Camacho,2021-22,22,M(LR),B-SAD,16,9,879,0,1,0,6.46,POR Primeira Liga
4,Sebastián Pérez,2021-22,29,DMC,Boavista,30,25,2279,0,1,0,6.46,POR Primeira Liga
5,Godfried Frimpong,2021-22,23,D(L),Moreirense,12,7,582,0,0,0,6.46,POR Primeira Liga
6,Ibrahima Camará,2021-22,23,DMC,Moreirense,29,18,1697,0,4,0,6.46,POR Primeira Liga
7,Eboue Kouassi,2021-22,25,DMC,Arouca,19,17,1469,1,0,0,6.46,POR Primeira Liga
8,Abdoulaye Ba,2021-22,32,D(C),Arouca,20,15,1344,0,0,1,6.45,POR Primeira Liga
9,Gonçalo Esteves,2021-22,18,D(CLR),Sporting,5,2,140,0,0,0,6.45,POR Primeira Liga
0,Ricardo Matos,2021-22,22,FW,Portimonense,5,3,223,1,0,0,6.45,POR Primeira Liga
1,Fabiano,2021-22,22,"D(R),M(R)",Braga,27,16,1421,0,1,0,6.45,POR Primeira Liga
2,Jean-Baptiste Gorby,2021-22,20,M(CLR),Braga,7,1,208,1,0,0,6.45,POR Primeira Liga
3,Juan Manuel Boselli,2021-22,23,AM(R),Tondela,21,8,855,5,0,1,6.45,POR Primeira Liga
4,Galeno,2021-22,25,M(LR),Porto,12,0,304,1,0,0,6.45,POR Primeira Liga
5,Pedro Moreira,2021-22,33,M(C),Arouca,24,23,1726,0,1,0,6.44,POR Primeira Liga
6,Charles Pickel,2021-22,25,M(C),Famalicao,29,28,2374,0,1,0,6.44,POR Primeira Liga
7,César Sousa,2021-22,22,M(C),B-SAD,11,5,481,0,0,0,6.44,POR Primeira Liga
8,Leonardo Ruiz,2021-22,26,FW,Estoril,21,12,880,3,0,1,6.44,POR Primeira Liga
9,Artur Jorge,2021-22,28,D(C),Moreirense,23,23,2000,1,0,0,6.44,POR Primeira Liga
0,João Gamboa,2021-22,26,DMC,Estoril,31,26,2125,0,0,0,6.44,POR Primeira Liga
1,Javi García,2021-22,35,"D(C),DMC",Boavista,18,15,1242,1,0,1,6.44,POR Primeira Liga
2,Nélson da Luz,2021-22,24,AM(L),Vitoria de Guimaraes,12,1,332,3,0,1,6.44,POR Primeira Liga
3,Lucas Fernandes,2021-22,25,"M(CL),FW",Portimonense,25,17,1427,1,4,0,6.44,POR Primeira Liga
4,Óscar Barreto,2021-22,29,AM(R),Santa Clara,10,3,347,0,2,0,6.44,POR Primeira Liga
5,Geovani,2021-22,21,FW,Famalicao,2,1,74,0,0,0,6.44,POR Primeira Liga
6,Costinha,2021-22,30,"M(CLR),FW",Santa Clara,2,1,82,0,0,0,6.44,POR Primeira Liga
7,Ruben Lameiras,2021-22,28,M(LR),Vitoria de Guimaraes,28,19,1535,3,0,1,6.43,POR Primeira Liga
8,Guilherme Schettine,2021-22,27,FW,Vizela,28,19,1523,8,0,1,6.43,POR Primeira Liga
9,Cristian Tassano,2021-22,26,D(C),Santa Clara,20,15,1336,0,0,1,6.42,POR Primeira Liga
0,Juan Delgado,2021-22,29,"D(R),M(LR)",Pacos de Ferreira,31,23,1979,2,0,0,6.42,POR Primeira Liga
1,Adrián Butzke,2021-22,23,FW,Pacos de Ferreira,13,7,578,2,1,1,6.42,POR Primeira Liga
2,Rodrigo Pinho,2021-22,31,FW,Benfica,3,1,83,1,0,0,6.42,POR Primeira Liga
3,Renat Dadashov,2021-22,23,FW,Tondela,30,14,1433,2,2,0,6.42,POR Primeira Liga
4,Pierre Sagna,2021-22,32,"D(R),M(R)",Santa Clara,17,12,1039,0,1,0,6.42,POR Primeira Liga
5,Danny Henriques,2021-22,25,D(C),B-SAD,26,21,1968,0,0,1,6.42,POR Primeira Liga
6,Jovane Cabral,2021-22,24,"AM(CLR),FW",Sporting,10,4,344,1,1,0,6.42,POR Primeira Liga
7,Nino Galovic,2021-22,30,D(C),Arouca,12,10,929,0,0,0,6.41,POR Primeira Liga
8,Ivan Dolcek,2021-22,22,D(CLR),Famalicao,9,1,190,1,0,0,6.41,POR Primeira Liga
9,Henrique Gomes,2021-22,27,D(L),Gil Vicente,6,3,237,1,0,0,6.41,POR Primeira Liga
0,Jota Gonçalves,2021-22,22,D(C),Tondela,5,5,373,0,0,0,6.41,POR Primeira Liga
1,Walterson,2021-22,28,"AM(LR),FW",Moreirense,25,17,1434,1,0,1,6.40,POR Primeira Liga
2,Fábio China,2021-22,30,"D(L),M(L)",Maritimo,10,6,575,0,0,0,6.40,POR Primeira Liga
3,Fábio Pacheco,2021-22,34,"D(C),DMC",Moreirense,28,25,1879,0,0,0,6.40,POR Primeira Liga
4,Diogo Mendes,2021-22,24,DMC,Maritimo,27,21,1841,0,0,0,6.40,POR Primeira Liga
5,Duarte Carvalho,2021-22,20,M(CLR),Estoril,1,0,13,0,0,0,6.39,POR Primeira Liga
6,Gustavo Assunção,2021-22,22,DMC,Famalicao,14,5,599,0,0,0,6.39,POR Primeira Liga
7,Chima Akas,2021-22,28,"D(CL),M(L)",B-SAD,25,21,1756,1,1,0,6.39,POR Primeira Liga
8,Geny Catamo,2021-22,21,FW,Vitoria de Guimaraes,10,1,222,0,3,1,6.39,POR Primeira Liga
9,Francisco Conceição,2021-22,20,FW,Porto,25,1,471,2,2,0,6.39,POR Primeira Liga
0,Edgar Costa,2021-22,35,"AM(CLR),FW",Maritimo,25,15,1298,1,2,0,6.38,POR Primeira Liga
1,Uilton,2021-22,30,"D(L),M(LR)",Pacos de Ferreira,33,20,1882,1,2,1,6.38,POR Primeira Liga
2,Chico Teixeira,2021-22,24,M(CLR),B-SAD,12,5,534,0,0,0,6.38,POR Primeira Liga
3,Marco Pereira,2021-22,36,GK,Santa Clara,29,29,2522,0,1,1,6.38,POR Primeira Liga
4,Dinis Pinto,2021-22,22,D(CLR),Braga,1,0,28,0,0,0,6.38,POR Primeira Liga
5,Igor Julião,2021-22,28,D(LR),Vizela,13,12,1000,0,3,0,6.38,POR Primeira Liga
6,André Vidigal,2021-22,24,"AM(L),FW",Maritimo,33,25,2161,1,3,1,6.38,POR Primeira Liga
7,Mateo Cassierra,2021-22,25,FW,B-SAD,2,2,172,0,0,0,6.38,POR Primeira Liga
8,Lucas Silva,2021-22,24,AM(LR),Pacos de Ferreira,33,22,1910,3,0,1,6.37,POR Primeira Liga
9,Fabrício,2021-22,32,"AM(L),FW",Portimonense,26,12,1335,1,0,0,6.37,POR Primeira Liga
0,Rafael Barbosa,2021-22,26,"AM(CL),FW",Tondela,29,20,1731,2,2,0,6.37,POR Primeira Liga
1,Adewale Oluwafemi Sapara,2021-22,27,FW,Portimonense,4,0,54,0,0,0,6.37,POR Primeira Liga
2,Manu Hernando,2021-22,24,D(C),Tondela,23,17,1599,3,0,1,6.37,POR Primeira Liga
3,Nicolas Janvier,2021-22,24,M(C),Vitoria de Guimaraes,34,8,1067,2,1,0,6.36,POR Primeira Liga
4,Hélder Ferreira,2021-22,25,AM(LR),Pacos de Ferreira,32,18,1570,2,1,0,6.36,POR Primeira Liga
5,Felipe Pires,2021-22,27,"AM(CLR),FW",Moreirense,19,13,1162,1,1,0,6.36,POR Primeira Liga
6,Hélder Sá,2021-22,20,D(L),Vitoria de Guimaraes,9,5,498,0,0,0,6.36,POR Primeira Liga
7,Martim Neto,2021-22,20,M(CLR),Benfica,1,0,22,0,0,0,6.36,POR Primeira Liga
8,Pedro Pelágio,2021-22,22,DMC,Maritimo,24,9,990,0,1,0,6.36,POR Primeira Liga
9,Miguel Falé,2021-22,18,FW,Braga,8,3,249,0,2,0,6.36,POR Primeira Liga
0,Francisco Geraldes,2021-22,27,M(CLR),Estoril,32,18,1640,1,2,0,6.36,POR Primeira Liga
1,Nilton Varela,2021-22,21,"D(L),M(L)",B-SAD,17,10,784,1,1,1,6.36,POR Primeira Liga
2,Fernando Fonseca,2021-22,25,D(R),Pacos de Ferreira,24,16,1489,0,0,0,6.35,POR Primeira Liga
3,Abel Ruiz,2021-22,22,FW,Braga,28,14,1383,2,3,0,6.35,POR Primeira Liga
4,Ricardinho,2021-22,21,FW,Maritimo,11,6,465,1,0,0,6.35,POR Primeira Liga
5,Toni Martínez,2021-22,25,FW,Porto,19,4,468,3,0,1,6.35,POR Primeira Liga
6,Oday Dabbagh,2021-22,24,FW,Arouca,23,4,675,4,1,1,6.35,POR Primeira Liga
7,Braima,2021-22,21,M(C),B-SAD,13,8,724,0,0,0,6.35,POR Primeira Liga
8,Clésio,2021-22,28,FW,Maritimo,18,4,468,0,2,0,6.35,POR Primeira Liga
9,Tim Söderström,2021-22,29,D(CLR),Maritimo,2,1,68,0,0,0,6.35,POR Primeira Liga
0,Sori Mané,2021-22,26,DMC,Moreirense,12,5,488,1,0,0,6.35,POR Primeira Liga
1,Anderson Oliveira,2021-22,24,AM(LR),Portimonense,22,9,1026,1,0,0,6.35,POR Primeira Liga
2,Pedro Silva,2021-22,25,GK,Vizela,19,19,1710,0,0,1,6.35,POR Primeira Liga
3,Antony,2021-22,21,AM(L),Arouca,21,5,702,2,0,0,6.35,POR Primeira Liga
4,David Bruno,2021-22,30,D(LR),Estoril,20,13,1208,0,1,0,6.35,POR Primeira Liga
5,João Afonso,2021-22,32,D(C),Santa Clara,15,12,1120,0,0,0,6.35,POR Primeira Liga
6,Eugeni Valderrama,2021-22,28,M(C),Arouca,11,7,528,0,0,0,6.35,POR Primeira Liga
7,Filipe Soares,2021-22,23,"AM(C),FW",Moreirense,15,12,1014,0,0,1,6.34,POR Primeira Liga
8,Pedro Sá,2021-22,29,DMC,Portimonense,20,13,1083,1,0,0,6.34,POR Primeira Liga
9,Bruno Rodrigues,2021-22,21,D(C),Braga,11,7,581,0,0,0,6.34,POR Primeira Liga
0,Matheus Silva,2021-22,25,D(R),Moreirense,12,5,475,0,0,0,6.34,POR Primeira Liga
1,Diego Moreira,2021-22,18,FW,Benfica,1,0,22,0,0,0,6.33,POR Primeira Liga
2,Ewerton,2021-22,30,M(C),Portimonense,15,11,736,1,0,0,6.33,POR Primeira Liga
3,Tomás Händel,2021-22,22,DMC,Vitoria de Guimaraes,16,14,1043,0,0,0,6.33,POR Primeira Liga
4,Mansur,2021-22,29,D(L),Santa Clara,26,23,1991,0,0,0,6.33,POR Primeira Liga
5,Mohammad Mohebbi,2021-22,24,FW,Santa Clara,16,4,442,2,0,0,6.33,POR Primeira Liga
6,Filipe Ferreira,2021-22,32,"D(CL),M(L)",Boavista,24,14,1414,0,0,0,6.33,POR Primeira Liga
7,Richard Ofori,2021-22,29,D(L),Vizela,26,20,1713,0,1,0,6.33,POR Primeira Liga
8,Boubacar Hanne,2021-22,23,M(CLR),Gil Vicente,13,1,246,1,3,0,6.32,POR Primeira Liga
9,Diogo Calila,2021-22,24,"D(LR),M(R)",B-SAD,26,23,1890,0,2,0,6.32,POR Primeira Liga
0,Paul-Georges Ntep,2021-22,30,"AM(LR),FW",Boavista,16,4,499,1,1,0,6.32,POR Primeira Liga
1,Gedson Fernandes,2021-22,24,M(CR),Benfica,3,0,47,0,0,0,6.32,POR Primeira Liga
2,Junior Kadile,2021-22,20,AM(L),Famalicao,4,0,39,1,0,0,6.32,POR Primeira Liga
3,Sandro,2021-22,33,M(C),B-SAD,7,0,71,1,0,0,6.32,POR Primeira Liga
4,Mohamed Lamine Diaby,2021-22,26,DMC,Pacos de Ferreira,13,0,216,0,0,0,6.32,POR Primeira Liga
5,Rodrigo Conceição,2021-22,23,D(R),Moreirense,13,3,375,0,2,0,6.32,POR Primeira Liga
6,Tomás Araújo,2021-22,20,D(C),Benfica,3,1,95,0,0,0,6.32,POR Primeira Liga
7,Paulo Henrique,2021-22,26,D(L),Santa Clara,25,12,1244,0,0,0,6.32,POR Primeira Liga
8,André Almeida,2021-22,32,"D(CLR),DMC",Benfica,16,10,805,0,0,0,6.32,POR Primeira Liga
9,Andrijia Lukovic,2021-22,28,M(C),B-SAD,18,10,895,0,1,0,6.32,POR Primeira Liga
0,Gonçalo Franco,2021-22,22,AM(C),Moreirense,23,11,1146,0,0,0,6.31,POR Primeira Liga
1,Marcos Paulo,2021-22,21,"AM(L),FW",Famalicao,15,7,683,0,0,0,6.31,POR Primeira Liga
2,Jesús Corona,2021-22,30,"D(R),M(CLR),FW",Porto,11,3,380,0,1,0,6.30,POR Primeira Liga
3,Pizzi,2021-22,33,M(CLR),Benfica,14,2,316,1,3,0,6.30,POR Primeira Liga
4,Lawrence Ofori,2021-22,24,M(CLR),Famalicao,6,1,151,0,1,0,6.30,POR Primeira Liga
5,Roger Fernandes,2021-22,17,FW,Braga,7,0,113,2,0,0,6.30,POR Primeira Liga
6,Hernán De La Fuente,2021-22,26,"D(R),M(R)",Famalicao,19,8,914,0,1,0,6.29,POR Primeira Liga
7,Nemanja Radonjic,2021-22,26,M(CLR),Benfica,6,1,134,0,0,0,6.29,POR Primeira Liga
8,Emmanuel Hackman,2021-22,27,D(R),Gil Vicente,22,7,658,0,1,0,6.29,POR Primeira Liga
9,Pedro Ganchas,2021-22,22,D(CLR),Pacos de Ferreira,2,2,142,0,0,0,6.29,POR Primeira Liga
0,Henrique,2021-22,29,AM(L),Maritimo,26,8,797,2,0,1,6.28,POR Primeira Liga
1,Naoufel Khacef,2021-22,25,D(L),Tondela,14,11,872,0,0,0,6.28,POR Primeira Liga
2,Pedro Nuno,2021-22,28,"AM(CLR),FW",B-SAD,30,13,1421,2,0,0,6.28,POR Primeira Liga
3,Achraf Lazaar,2021-22,30,"D(L),M(L)",Portimonense,4,3,241,0,0,0,6.28,POR Primeira Liga
4,João Neto,2021-22,19,FW,Famalicao,2,1,63,0,0,0,6.28,POR Primeira Liga
5,Diogo Gonçalves,2021-22,25,"D(R),M(LR)",Benfica,23,10,862,0,1,0,6.28,POR Primeira Liga
6,Sphephelo Sithole,2021-22,23,DMC,B-SAD,25,17,1498,0,0,0,6.28,POR Primeira Liga
7,Ricardo Alves,2021-22,31,D(C),Tondela,18,9,822,0,0,0,6.28,POR Primeira Liga
8,Élder Santana,2021-22,29,FW,Gil Vicente,21,2,320,2,1,0,6.27,POR Primeira Liga
9,Raphael Guzzo,2021-22,28,DMC,Vizela,24,7,814,2,1,0,6.27,POR Primeira Liga
0,Jean Patric,2021-22,25,AM(L),Santa Clara,16,5,558,2,1,0,6.27,POR Primeira Liga
1,Bruno Lourenço,2021-22,24,AM(LR),Estoril,26,14,1141,2,3,0,6.27,POR Primeira Liga
2,Matchoi Djaló,2021-22,19,AM(C),Pacos de Ferreira,23,5,700,1,1,0,6.27,POR Primeira Liga
3,Ryotaro Meshino,2021-22,24,M(CLR),Estoril,9,0,108,1,0,0,6.27,POR Primeira Liga
4,Wilinton Aponzá,2021-22,22,FW,Portimonense,21,9,743,1,2,1,6.27,POR Primeira Liga
5,Raúl Silva,2021-22,33,D(C),Estoril,8,6,502,0,0,0,6.26,POR Primeira Liga
6,Miguel Sousa,2021-22,24,AM(C),Maritimo,9,3,280,0,0,0,6.26,POR Primeira Liga
7,Brian Araújo,2021-22,22,GK,Gil Vicente,1,1,90,0,0,0,6.26,POR Primeira Liga
8,Alex Méndez,2021-22,22,AM(C),Vizela,27,17,1460,1,0,0,6.26,POR Primeira Liga
9,Lucas Mineiro,2021-22,26,M(C),Braga,19,4,552,0,1,0,6.26,POR Primeira Liga
0,Ilija Vukotic,2021-22,24,M(C),Boavista,21,10,803,0,1,0,6.25,POR Primeira Liga
1,Tiago Esgaio,2021-22,27,"D(CR),DMC,M(R)",Arouca,19,9,913,0,1,0,6.25,POR Primeira Liga
2,Guilherme Soares,2021-22,21,D(CLR),Braga,1,0,45,0,0,0,6.25,POR Primeira Liga
3,Kevin Mirallas,2021-22,35,"M(CLR),FW",Moreirense,8,4,295,1,0,0,6.25,POR Primeira Liga
4,Mateus Pasinato,2021-22,30,GK,Moreirense,19,19,1710,0,0,0,6.25,POR Primeira Liga
5,Pablo,2021-22,19,M(CLR),Famalicao,5,1,177,0,0,0,6.24,POR Primeira Liga
6,Jorge Sáenz,2021-22,26,D(C),Maritimo,6,5,398,0,0,0,6.24,POR Primeira Liga
7,Rui Pires,2021-22,24,DMC,Pacos de Ferreira,21,15,1211,0,0,0,6.24,POR Primeira Liga
8,Romário Baró,2021-22,22,M(C),Estoril,16,3,377,0,0,0,6.24,POR Primeira Liga
9,Leonardo Buta,2021-22,20,D(CLR),Braga,5,1,133,0,0,0,6.24,POR Primeira Liga
0,Nené,2021-22,27,DMC,Santa Clara,26,13,1203,0,0,0,6.24,POR Primeira Liga
1,Giorgi Aburjania,2021-22,28,DMC,Gil Vicente,26,7,764,2,1,0,6.23,POR Primeira Liga
2,Tiago Dantas,2021-22,22,DMC,Tondela,26,11,1097,1,2,0,6.23,POR Primeira Liga
3,Silvio,2021-22,35,D(LR),Vitoria de Guimaraes,2,0,25,0,0,0,6.23,POR Primeira Liga
4,Jeriel De Santis,2021-22,20,FW,Boavista,16,1,199,2,0,0,6.22,POR Primeira Liga
5,Evrard Zagbayou,2021-22,32,M(C),Vizela,8,6,388,0,1,0,6.22,POR Primeira Liga
6,Bilel Aouacheria,2021-22,28,"AM(LR),FW",Gil Vicente,22,8,642,0,1,0,6.22,POR Primeira Liga
7,Gastón Campi,2021-22,31,D(CL),Arouca,5,4,361,0,0,0,6.22,POR Primeira Liga
8,Luquinha,2021-22,22,AM(C),Portimonense,20,3,544,1,0,0,6.22,POR Primeira Liga
9,Osama Rashid,2021-22,31,DMC,Vizela,11,7,588,0,0,0,6.22,POR Primeira Liga
0,Pité,2021-22,28,"D(L),M(CL)",Arouca,27,6,959,1,0,0,6.22,POR Primeira Liga
1,André Clóvis,2021-22,25,FW,Estoril,23,7,866,1,1,0,6.21,POR Primeira Liga
2,Matheus Bueno,2021-22,24,M(C),Gil Vicente,27,3,640,1,0,0,6.21,POR Primeira Liga
3,Omri Altman,2021-22,28,AM(L),Arouca,5,1,135,0,0,0,6.21,POR Primeira Liga
4,João Pedro,2021-22,26,FW,Pacos de Ferreira,15,5,504,0,0,0,6.20,POR Primeira Liga
5,Gonçalo Borges,2021-22,21,FW,Porto,1,0,8,0,0,0,6.20,POR Primeira Liga
6,Bruno Marques,2021-22,23,FW,Arouca,12,0,243,1,0,0,6.20,POR Primeira Liga
7,Jean Irmer,2021-22,28,DMC,Gil Vicente,2,0,11,0,0,0,6.20,POR Primeira Liga
8,António Xavier,2021-22,30,AM(LR),Estoril,21,7,647,0,0,0,6.19,POR Primeira Liga
9,Abraham Marcus,2021-22,23,FW,Portimonense,3,1,81,0,0,0,6.19,POR Primeira Liga
0,Nuno Mendes,2021-22,20,"D(L),M(L)",Sporting,2,1,113,0,0,0,6.19,POR Primeira Liga
1,Stephen Eustáquio,2021-22,26,DMC,Porto,8,1,83,0,0,0,6.19,POR Primeira Liga
2,Júlio Romão,2021-22,24,M(C),Santa Clara,15,3,355,0,0,0,6.19,POR Primeira Liga
3,Luís Santos,2021-22,22,M(R),Boavista,14,7,558,1,0,0,6.18,POR Primeira Liga
4,Chiquinho,2021-22,27,"AM(C),FW",Braga,9,2,202,0,0,0,6.18,POR Primeira Liga
5,Pedro Brazão,2021-22,20,AM(C),Famalicao,12,7,378,1,1,0,6.18,POR Primeira Liga
6,Tiago Araújo,2021-22,21,M(CLR),Arouca,15,4,471,0,0,0,6.18,POR Primeira Liga
7,Flávio Nazinho,2021-22,19,D(CLR),Sporting,2,1,98,0,0,0,6.18,POR Primeira Liga
8,Henrique Jocú,2021-22,21,DMC,Portimonense,11,7,597,0,0,0,6.17,POR Primeira Liga
9,André Teles,2021-22,25,M(CLR),Maritimo,3,1,108,0,0,0,6.17,POR Primeira Liga
0,Brunão,2021-22,25,D(CLR),Arouca,1,0,17,0,0,0,6.17,POR Primeira Liga
1,Alioune Ndour,2021-22,21,FW,B-SAD,19,9,825,2,0,0,6.17,POR Primeira Liga
2,Tomás Reymão,2021-22,24,M(CLR),Boavista,12,3,339,0,0,0,6.17,POR Primeira Liga
3,Kévin Zohi,2021-22,26,AM(LR),Vizela,25,8,819,0,1,0,6.16,POR Primeira Liga
4,Nikola Jambor,2021-22,27,DMC,Moreirense,5,0,92,0,0,0,6.16,POR Primeira Liga
5,Milson,2021-22,23,AM(C),Maritimo,1,0,16,0,0,0,6.16,POR Primeira Liga
6,Patrick,2021-22,24,AM(C),Santa Clara,1,0,2,0,0,0,6.16,POR Primeira Liga
7,Giannelli Imbula,2021-22,30,M(C),Portimonense,9,1,134,0,0,0,6.15,POR Primeira Liga
8,Herculano Nabian,2021-22,18,FW,Vitoria de Guimaraes,5,0,59,0,0,0,6.15,POR Primeira Liga
9,Mohamed Bouldini,2021-22,27,FW,Santa Clara,9,0,144,0,0,0,6.15,POR Primeira Liga
0,Jefferson Galego,2021-22,25,M(CLR),Moreirense,8,0,78,0,0,0,6.15,POR Primeira Liga
1,Babacar Niasse,2021-22,26,GK,Tondela,6,5,462,0,0,0,6.14,POR Primeira Liga
2,Volnei Feltes,2021-22,22,D(CLR),Estoril,4,1,155,0,0,0,6.14,POR Primeira Liga
3,Marcelo Alves,2021-22,24,D(C),Tondela,9,9,728,0,0,0,6.14,POR Primeira Liga
4,Juan Calero,2021-22,24,FW,Gil Vicente,8,1,139,1,0,0,6.14,POR Primeira Liga
5,Rubén Oliveira,2021-22,28,M(C),Santa Clara,10,1,179,0,0,0,6.14,POR Primeira Liga
6,Francis Cann,2021-22,24,FW,Vizela,10,2,209,0,0,0,6.13,POR Primeira Liga
7,David Tavares,2021-22,23,M(C),Famalicao,13,4,447,0,0,0,6.13,POR Primeira Liga
8,Moisés Mosquera,2021-22,21,D(C),Maritimo,2,0,17,0,0,0,6.13,POR Primeira Liga
9,Rodrigo Valente,2021-22,21,M(CLR),Estoril,4,0,39,0,0,0,6.12,POR Primeira Liga
0,Tomás Castro,2021-22,23,M(CLR),B-SAD,4,0,51,0,0,0,6.12,POR Primeira Liga
1,Joel Ferreira,2021-22,31,D(LR),Arouca,1,1,46,0,0,0,6.12,POR Primeira Liga
2,Jójó,2021-22,21,D(CLR),B-SAD,2,0,47,0,0,0,6.12,POR Primeira Liga
3,Rúben Semedo,2021-22,28,D(C),Porto,1,0,5,0,0,0,6.12,POR Primeira Liga
4,Sessi D'Almeida,2021-22,27,M(C),Tondela,8,2,214,0,0,0,6.12,POR Primeira Liga
5,Dopanga Loockman Trova Boni,2021-22,23,M(C),B-SAD,6,5,442,0,0,0,6.12,POR Primeira Liga
6,Bruno Reis,2021-22,23,M(CLR),Portimonense,2,0,64,0,0,0,6.12,POR Primeira Liga
7,Ricardo Fernandes,2021-22,28,GK,Santa Clara,7,5,535,0,0,0,6.11,POR Primeira Liga
8,Rúben Ramos,2021-22,23,M(CLR),Moreirense,10,3,370,0,0,0,6.10,POR Primeira Liga
9,Julien Da Costa,2021-22,26,M(R),Portimonense,11,5,399,0,0,0,6.10,POR Primeira Liga
0,André Liberal,2021-22,20,FW,Gil Vicente,1,0,4,0,0,0,6.10,POR Primeira Liga
1,Dani Silva,2021-22,22,M(CLR),Vitoria de Guimaraes,1,0,21,0,0,0,6.10,POR Primeira Liga
2,Schurrle,2021-22,21,M(CLR),Braga,1,0,7,0,0,0,6.10,POR Primeira Liga
3,Telmo Arcanjo,2021-22,21,M(CLR),Tondela,10,0,115,0,0,0,6.10,POR Primeira Liga
4,Tiago Tomás,2021-22,20,"AM(CR),FW",Sporting,13,0,159,0,0,0,6.10,POR Primeira Liga
5,Luís Esteves,2021-22,24,M(CLR),Vitoria de Guimaraes,3,0,34,0,0,0,6.10,POR Primeira Liga
6,Abbas Ibrahim,2021-22,25,DMC,Pacos de Ferreira,10,1,176,0,0,0,6.09,POR Primeira Liga
7,Jeferson Bahia,2021-22,30,D(CLR),Portimonense,1,0,13,0,0,0,6.09,POR Primeira Liga
8,Renato Júnior,2021-22,20,FW,Portimonense,12,3,332,0,0,0,6.09,POR Primeira Liga
9,Racine Coly,2021-22,27,"D(L),M(L)",Estoril,2,2,170,0,1,0,6.09,POR Primeira Liga
0,Alejandro Alvarado,2021-22,19,M(CLR),Vizela,4,1,58,0,0,0,6.09,POR Primeira Liga
1,Sana Gomes,2021-22,20,D(CLR),Portimonense,8,3,366,0,0,0,6.08,POR Primeira Liga
2,Andrés Sarmiento,2021-22,24,M(CLR),Vizela,8,2,135,0,0,0,6.08,POR Primeira Liga
