,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
3,Maarten Stekelenburg,Southampton,34,GK,17,17,1530,0,0,0,6.49,2015-16,ENG Premier League
4,Dwight Gayle,Crystal Palace,27,"AM(LR),FW",16,8,770,3,0,1,6.48,2015-16,ENG Premier League
5,Martin Olsson,Norwich,28,"D(L),M(L)",24,20,1773,1,2,0,6.48,2015-16,ENG Premier League
6,Wayne Hennessey,Crystal Palace,29,GK,29,29,2610,0,0,0,6.48,2015-16,ENG Premier League
7,Maya Yoshida,Southampton,28,D(CR),20,10,1016,1,0,1,6.48,2015-16,ENG Premier League
8,Gabriel Obertan,Newcastle,27,"M(CLR),FW",5,3,279,0,1,0,6.48,2015-16,ENG Premier League
9,Gastón Ramírez,Southampton,26,"AM(CLR),FW",3,0,29,0,1,0,6.47,2015-16,ENG Premier League
0,Peter Crouch,Stoke,35,FW,11,4,458,0,1,0,6.47,2015-16,ENG Premier League
1,Gökhan Inler,Leicester,32,DMC,5,3,195,0,0,0,6.47,2015-16,ENG Premier League
2,Mame Diouf,Stoke,29,"M(LR),FW",26,12,1269,5,1,2,6.46,2015-16,ENG Premier League
3,Charlie Adam,Stoke,31,M(C),22,12,1045,1,1,0,6.46,2015-16,ENG Premier League
4,Artur Boruc,Bournemouth,36,GK,32,32,2880,0,0,2,6.46,2015-16,ENG Premier League
5,Aly Cissokho,Aston Villa,29,"D(L),M(L)",18,18,1603,0,0,0,6.46,2015-16,ENG Premier League
6,Modou Barrow,Swansea,24,"AM(LR),FW",22,6,782,1,2,0,6.46,2015-16,ENG Premier League
7,Graham Dorrans,Norwich,29,M(CLR),21,14,1288,0,1,0,6.46,2015-16,ENG Premier League
8,Alan Hutton,Aston Villa,32,D(LR),28,26,2330,0,1,0,6.45,2015-16,ENG Premier League
9,Chicharito,Man Utd,28,FW,1,0,23,0,0,0,6.45,2015-16,ENG Premier League
0,Sullay Kaikai,Crystal Palace,21,"M(CLR),FW",1,0,45,0,0,0,6.45,2015-16,ENG Premier League
1,Marco van Ginkel,Stoke,24,M(C),17,8,753,0,0,0,6.45,2015-16,ENG Premier League
2,Jack Grealish,Aston Villa,21,"AM(CL),FW",16,9,833,1,0,0,6.44,2015-16,ENG Premier League
3,John Ruddy,Norwich,30,GK,27,27,2430,0,0,0,6.44,2015-16,ENG Premier League
4,Benik Afobe,Bournemouth,23,"AM(C),FW",15,12,937,4,0,0,6.44,2015-16,ENG Premier League
5,Darron Gibson,Everton,29,M(C),7,2,239,0,1,0,6.44,2015-16,ENG Premier League
6,Joe Ledley,Crystal Palace,29,M(CL),19,11,981,1,0,0,6.43,2015-16,ENG Premier League
7,Jordi Gómez,Sunderland,31,M(CLR),6,5,356,0,0,0,6.43,2015-16,ENG Premier League
8,Gabriel Agbonlahor,Aston Villa,30,"AM(CLR),FW",15,13,1037,1,2,0,6.42,2015-16,ENG Premier League
9,Bafétimbi Gomis,Swansea,31,FW,33,18,1698,6,0,0,6.42,2015-16,ENG Premier League
0,Steven Berghuis,Watford,25,"AM(CR),FW",9,0,222,0,2,0,6.42,2015-16,ENG Premier League
1,Henri Saivet,Newcastle,26,"M(CLR),FW",4,2,148,0,0,0,6.42,2015-16,ENG Premier League
2,Gary O'Neil,Norwich,33,M(CR),27,19,1749,0,0,0,6.42,2015-16,ENG Premier League
3,Modibo Maiga,West Ham,29,FW,3,0,25,1,0,0,6.42,2015-16,ENG Premier League
4,Adlène Guédioura,Watford,31,M(C),18,3,421,0,2,0,6.41,2015-16,ENG Premier League
5,Callum McManaman,West Brom,25,"AM(CLR),FW",12,2,276,0,1,0,6.41,2015-16,ENG Premier League
6,Jack Rodwell,Sunderland,25,"D(C),M(C)",22,9,1159,1,0,0,6.41,2015-16,ENG Premier League
7,Lee Chung-Yong,Crystal Palace,28,M(CLR),13,4,387,1,0,0,6.40,2015-16,ENG Premier League
8,Alberto Paloschi,Swansea,27,FW,10,7,669,2,0,0,6.40,2015-16,ENG Premier League
9,Charlie Austin,Southampton,27,FW,7,2,208,1,0,0,6.40,2015-16,ENG Premier League
0,Victor Anichebe,West Brom,28,"M(L),FW",10,3,365,0,0,0,6.40,2015-16,ENG Premier League
1,Youssouf Mulumbu,Norwich,29,M(C),7,5,371,0,0,0,6.40,2015-16,ENG Premier League
2,Mark Bunn,Aston Villa,32,GK,10,10,900,0,0,0,6.40,2015-16,ENG Premier League
3,Jiang Guangtai,Everton,22,D(CR),5,3,298,0,0,0,6.39,2015-16,ENG Premier League
4,Alex Pritchard,West Brom,23,"AM(CLR),FW",2,0,62,0,0,0,6.39,2015-16,ENG Premier League
5,Nacer Chadli,Tottenham,27,"M(CLR),FW",29,10,938,3,2,0,6.39,2015-16,ENG Premier League
6,Steven Naismith,Norwich,30,"AM(CLR),FW",13,11,880,1,1,0,6.39,2015-16,ENG Premier League
7,Ryan Mason,Tottenham,25,DMC,22,8,801,1,0,0,6.39,2015-16,ENG Premier League
8,Duncan Watmore,Sunderland,22,"AM(CLR),FW",23,7,911,3,1,0,6.39,2015-16,ENG Premier League
9,Sandro,West Brom,27,M(C),12,5,381,0,0,0,6.39,2015-16,ENG Premier League
0,Wayne Routledge,Swansea,31,"M(CLR),FW",28,22,1683,2,1,0,6.38,2015-16,ENG Premier League
1,Mario Suárez,Watford,29,"D(C),M(C)",15,8,745,0,0,0,6.38,2015-16,ENG Premier League
2,Memphis Depay,Man Utd,22,"AM(CL),FW",29,16,1478,2,0,1,6.38,2015-16,ENG Premier League
3,Adama Traoré,Aston Villa,20,"M(CLR),FW",10,0,184,0,1,0,6.38,2015-16,ENG Premier League
4,Steve Sidwell,Stoke,34,M(C),1,0,12,0,0,0,6.38,2015-16,ENG Premier League
5,Steven Taylor,Newcastle,30,D(C),10,9,811,0,0,0,6.38,2015-16,ENG Premier League
6,Ola Toivonen,Sunderland,30,"AM(C),FW",12,9,665,0,2,0,6.38,2015-16,ENG Premier League
7,Steven Whittaker,Norwich,32,D(LR),8,8,661,1,0,0,6.38,2015-16,ENG Premier League
8,Kevin Mbabu,Newcastle,21,"D(R),M(R)",3,2,144,0,0,0,6.38,2015-16,ENG Premier League
9,Glenn Murray,Bournemouth,33,FW,19,6,669,3,0,0,6.38,2015-16,ENG Premier League
0,Reece Oxford,West Ham,18,"D(C),DMC",7,3,211,0,0,0,6.37,2015-16,ENG Premier League
1,Juan Paredes,Watford,29,"D(R),M(R)",17,7,766,0,0,0,6.37,2015-16,ENG Premier League
